Symbol,CompanyName,LastSale,MarketCap,IPOyear,Sector,Industry,SummaryQuoteURL,CompanyLogoURL,CompanyURL
AAL,American Airlines Group Inc.,40.91,$24.67B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/aal,https://logo.clearbit.com/aa.com,http://www.aa.com
AGNC,American Capital Agency Corp.,18.57,$6.27B,2008,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc,https://logo.clearbit.com/agnc.com,http://www.agnc.com
AGNCB,American Capital Agency Corp.,24.93,$8.64B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncb,https://logo.clearbit.com/agnc.com,http://www.agnc.com
AGNCP,American Capital Agency Corp.,26.13,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncp,https://logo.clearbit.com/agnc.com,http://www.agnc.com
MTGE,American Capital Mortgage Investment Corp.,14.54,$692.47M,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge,https://logo.clearbit.com/mtge.com,http://www.mtge.com
MTGEP,American Capital Mortgage Investment Corp.,24.49,$48.98M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtgep,https://logo.clearbit.com/mtge.com,http://www.mtge.com
ACSF,American Capital Senior Floating Ltd.,10.06,$100.6M,2014,n/a,n/a,http://www.nasdaq.com/symbol/acsf,https://logo.clearbit.com/,
ACAS,American Capital Ltd.,15.09,$3.61B,1997,n/a,n/a,http://www.nasdaq.com/symbol/acas,https://logo.clearbit.com/americancapital.com,http://www.americancapital.com
GNOW,American Caresource Holdings Inc,0.38,$2.64M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/gnow,https://logo.clearbit.com/americancaresource.com,http://www.americancaresource.com
AETI,American Electric Technologies Inc.,2,$16.51M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeti,https://logo.clearbit.com/aeti.com,http://www.aeti.com
AMIC,American Independence Corp.,19.6964,$159.31M,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/amic,https://logo.clearbit.com/americanindependencecorp.com,http://www.americanindependencecorp.com
AMNB,American National Bankshares Inc.,24.76,$213.2M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amnb,https://logo.clearbit.com/amnb.com,http://www.amnb.com
ANAT,American National Insurance Company,114.07,$3.07B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat,https://logo.clearbit.com/anico.com,http://www.anico.com
APEI,American Public Education Inc.,20.12,$322.94M,2007,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apei,https://logo.clearbit.com/americanpubliceducation.com,http://www.americanpubliceducation.com
ARII,American Railcar Industries Inc.,40.89,$804.86M,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii,https://logo.clearbit.com/americanrailcar.com,http://www.americanrailcar.com
AMRB,American River Bankshares,10.03,$70.15M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amrb,https://logo.clearbit.com/americanriverbank.com,http://www.americanriverbank.com
ASEI,American Science and Engineering Inc.,27.28,$195.61M,n/a,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei,https://logo.clearbit.com/as-e.com,http://www.as-e.com
AMSWA,American Software Inc.,8.74,$252.14M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa,https://logo.clearbit.com/amsoftware.com,http://www.amsoftware.com
AMSC,American Superconductor Corporation,7.3,$102.51M,1991,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc,https://logo.clearbit.com/amsc.com,http://www.amsc.com
AMWD,American Woodmark Corporation,68.63,$1.12B,1986,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd,https://logo.clearbit.com/americanwoodmark.com,http://www.americanwoodmark.com
CRMT,America&#39;s Car-Mart Inc.,24.69,$201.01M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt,https://logo.clearbit.com/car-mart.com,http://www.car-mart.com
ABCB,Ameris Bancorp,28.77,$926.72M,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb,https://logo.clearbit.com/amerisbank.com,http://www.amerisbank.com
AMSF,AMERISAFE Inc.,50.79,$971.64M,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf,https://logo.clearbit.com/amerisafe.com,http://www.amerisafe.com
ASRV,AmeriServ Financial Inc.,3.03,$57.18M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv,https://logo.clearbit.com/ameriservfinancial.com,http://www.ameriservfinancial.com
ASRVP,AmeriServ Financial Inc.,27.98,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp,https://logo.clearbit.com/,
ATLO,Ames National Corporation,24.51,$228.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo,https://logo.clearbit.com/amesnational.com,http://www.amesnational.com
AMGN,Amgen Inc.,148.37,$111.59B,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn,https://logo.clearbit.com/amgen.com,http://www.amgen.com
FOLD,Amicus Therapeutics Inc.,7.68,$961.62M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fold,https://logo.clearbit.com/amicusrx.com,http://www.amicusrx.com
AMKR,Amkor Technology Inc.,5.54,$1.32B,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr,https://logo.clearbit.com/amkor.com,http://www.amkor.com
AMPH,Amphastar Pharmaceuticals Inc.,11.61,$521.45M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amph,https://logo.clearbit.com/amphastar.com,http://www.amphastar.com
AMSG,Amsurg Corp.,71.39,$3.91B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsg,https://logo.clearbit.com/amsurg.com,http://www.amsurg.com
AMSGP,Amsurg Corp.,135.46,$233.67M,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsgp,https://logo.clearbit.com/amsurg.com,http://www.amsurg.com
ASYS,Amtech Systems Inc.,6.47,$85.21M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys,https://logo.clearbit.com/amtechsystems.com,http://www.amtechsystems.com
AFSI,AmTrust Financial Services Inc.,25.85,$4.54B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi,https://logo.clearbit.com/amtrustgroup.com,http://www.amtrustgroup.com
AMRS,Amyris Inc.,1.24,$238.3M,2010,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/amrs,https://logo.clearbit.com/amyris.com,http://www.amyris.com
ANAC,Anacor Pharmaceuticals Inc.,58.44,$2.62B,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anac,https://logo.clearbit.com/anacor.com,http://www.anacor.com
ADI,Analog Devices Inc.,58.32,$18.08B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi,https://logo.clearbit.com/analog.com,http://www.analog.com
ALOG,Analogic Corporation,74.81,$928.99M,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog,https://logo.clearbit.com/analogic.com,http://www.analogic.com
AVXL,Anavex Life Sciences Corp.,4.61,$159.75M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/avxl,https://logo.clearbit.com/anavex.com,http://www.anavex.com
ANCB,Anchor Bancorp,24.25,$61.14M,2011,Finance,Banks,http://www.nasdaq.com/symbol/ancb,https://logo.clearbit.com/anchornetbank.com,http://www.anchornetbank.com
ABCW,Anchor BanCorp Wisconsin Inc.,44.37,$425.84M,2014,Finance,Banks,http://www.nasdaq.com/symbol/abcw,https://logo.clearbit.com/anchorbank.com,http://www.anchorbank.com
ANDA,Andina Acquisition Corp. II,9.67,$51.35M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/anda,https://logo.clearbit.com/,
ANDAR,Andina Acquisition Corp. II,0.2525,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/andar,https://logo.clearbit.com/,
ANDAU,Andina Acquisition Corp. II,9.95,$16.42M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/andau,https://logo.clearbit.com/,
ANDAW,Andina Acquisition Corp. II,0.1101,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/andaw,https://logo.clearbit.com/,
ANGI,Angie&#39;s List Inc.,8.01,$469.65M,2011,Consumer Services,Advertising,http://www.nasdaq.com/symbol/angi,https://logo.clearbit.com/angieslist.com,http://www.angieslist.com
ANGO,AngioDynamics Inc.,11.52,$418.01M,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango,https://logo.clearbit.com/angiodynamics.com,http://www.angiodynamics.com
ANIP,ANI Pharmaceuticals Inc.,31.55,$361.23M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anip,https://logo.clearbit.com/anipharmaceuticals.com,http://www.anipharmaceuticals.com
ANIK,Anika Therapeutics Inc.,44.63,$639.56M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik,https://logo.clearbit.com/anikatherapeutics.com,http://www.anikatherapeutics.com
ANSS,ANSYS Inc.,87.16,$7.69B,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss,https://logo.clearbit.com/ansys.com,http://www.ansys.com
ATRS,Antares Pharma Inc.,0.735,$113.81M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrs,https://logo.clearbit.com/antarespharma.com,http://www.antarespharma.com
ANTH,Anthera Pharmaceuticals Inc.,3.46,$138.41M,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anth,https://logo.clearbit.com/anthera.com,http://www.anthera.com
ABAC,Aoxin Tianli Group Inc.,0.7001,$23.23M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/abac,https://logo.clearbit.com/aoxintianli-china.com,http://www.aoxintianli-china.com
ATNY,API Technologies Corp.,1.96,$109.47M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/atny,https://logo.clearbit.com/apitech.com,http://www.apitech.com
APIC,Apigee Corporation,8.08,$240.79M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/apic,https://logo.clearbit.com/apigee.com,http://www.apigee.com
APOG,Apogee Enterprises Inc.,43.26,$1.25B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog,https://logo.clearbit.com/apog.com,http://www.apog.com
APOL,Apollo Education Group Inc.,7.855,$852.58M,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apol,https://logo.clearbit.com/apollo.edu,http://www.apollo.edu
AINV,Apollo Investment Corporation,5.39,$1.22B,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv,https://logo.clearbit.com/,
APPF,AppFolio Inc.,12.12,$406.89M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/appf,https://logo.clearbit.com/appfolioinc.com,http://www.appfolioinc.com
AAPL,Apple Inc.,105.19,$583.23B,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl,https://logo.clearbit.com/apple.com,http://www.apple.com
ARCI,Appliance Recycling Centers of America Inc.,1.09,$6.43M,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci,https://logo.clearbit.com/arcainc.com,http://www.arcainc.com
APDN,Applied DNA Sciences Inc,3.435,$82.69M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdn,https://logo.clearbit.com/adnas.com,http://www.adnas.com
APDNW,Applied DNA Sciences Inc,1.7732,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdnw,https://logo.clearbit.com/,
AGTC,Applied Genetic Technologies Corporation,13.55,$244.41M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc,https://logo.clearbit.com/agtc.com,http://www.agtc.com
AMAT,Applied Materials Inc.,20.2,$22.84B,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat,https://logo.clearbit.com/appliedmaterials.com,http://www.appliedmaterials.com
AMCC,Applied Micro Circuits Corporation,6.43,$537.15M,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc,https://logo.clearbit.com/apm.com,http://www.apm.com
AAOI,Applied Optoelectronics Inc.,15.2,$259.25M,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi,https://logo.clearbit.com/ao-inc.com,http://www.ao-inc.com
AREX,Approach Resources Inc.,1.27,$51.87M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex,https://logo.clearbit.com/approachresources.com,http://www.approachresources.com
APRI,Apricus Biosciences Inc,0.7126,$44.02M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri,https://logo.clearbit.com/apricusbio.com,http://www.apricusbio.com
APTO,Aptose Biosciences Inc.,3.05,$36.74M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/apto,https://logo.clearbit.com/aptose.com,http://www.aptose.com
AQMS,Aqua Metals Inc.,6.25,$88.23M,2015,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/aqms,https://logo.clearbit.com/aquametals.com,http://www.aquametals.com
AQXP,Aquinox Pharmaceuticals Inc.,8.31,$143.03M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp,https://logo.clearbit.com/aqxpharma.com,http://www.aqxpharma.com
AUMA,AR Capital Acquisition Corp.,9.8479,$295.44M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/auma,https://logo.clearbit.com/arcapitalacquisitioncorp.com,http://www.arcapitalacquisitioncorp.com
AUMAU,AR Capital Acquisition Corp.,9.86,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumau,https://logo.clearbit.com/,
AUMAW,AR Capital Acquisition Corp.,0.0697,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumaw,https://logo.clearbit.com/arcapitalacquisitioncorp.com,http://www.arcapitalacquisitioncorp.com
ARDM,Aradigm Corporation,4.0545,$59.85M,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm,https://logo.clearbit.com/aradigm.com,http://www.aradigm.com
ARLZ,Aralez Pharmaceuticals Inc.,3.72,$237.93M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arlz,https://logo.clearbit.com/aralez.com,http://www.aralez.com
PETX,Aratana Therapeutics Inc.,5.03,$177.84M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx,https://logo.clearbit.com/aratana.com,http://www.aratana.com
ABUS,Arbutus Biopharma Corporation,3.81,$208.12M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abus,https://logo.clearbit.com/tekmirapharm.com,http://www.tekmirapharm.com
ARCW,ARC Group Worldwide Inc.,2.68,$51M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw,https://logo.clearbit.com/arcgroupworldwide.net,http://www.arcgroupworldwide.net
ABIO,ARCA biopharma Inc.,3.55,$32.15M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio,https://logo.clearbit.com/arcabiopharma.com,http://www.arcabiopharma.com
RKDA,Arcadia Biosciences Inc.,2.47,$109.22M,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda,https://logo.clearbit.com/arcadiabio.com,http://www.arcadiabio.com
ARCB,ArcBest Corporation,22.19,$572.16M,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/arcb,https://logo.clearbit.com/arcb.com,http://www.arcb.com
ACGL,Arch Capital Group Ltd.,70.2,$8.57B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl,https://logo.clearbit.com/archcapgroup.com,http://www.archcapgroup.com
APLP,Archrock Partners L.P.,10.1,$603.19M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aplp,https://logo.clearbit.com/archrock.com,http://www.archrock.com
ACAT,Arctic Cat Inc.,16.45,$214.25M,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat,https://logo.clearbit.com/arctic-cat.com,http://www.arctic-cat.com
ARDX,Ardelyx Inc.,6.98,$241.71M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx,https://logo.clearbit.com/ardelyx.com,http://www.ardelyx.com
ARNA,Arena Pharmaceuticals Inc.,1.83,$444.45M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna,https://logo.clearbit.com/arenapharm.com,http://www.arenapharm.com
ARCC,Ares Capital Corporation,14.4,$4.53B,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc,https://logo.clearbit.com/,
AGII,Argo Group International Holdings Ltd.,56.07,$1.55B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii,https://logo.clearbit.com/argolimited.com,http://www.argolimited.com
AGIIL,Argo Group International Holdings Ltd.,25.45,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil,https://logo.clearbit.com/,
ARGS,Argos Therapeutics Inc.,6.11,$126.69M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args,https://logo.clearbit.com/argostherapeutics.com,http://www.argostherapeutics.com
ARIS,ARI Network Services Inc.,4.24,$73.18M,1991,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/aris,https://logo.clearbit.com/arinet.com,http://www.arinet.com
ARIA,ARIAD Pharmaceuticals Inc.,6.02,$1.14B,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria,https://logo.clearbit.com/ariad.com,http://www.ariad.com
ARKR,Ark Restaurants Corp.,20.73,$70.86M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr,https://logo.clearbit.com/arkrestaurants.com,http://www.arkrestaurants.com
ARMH,ARM Holdings plc,42.66,$20.08B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh,https://logo.clearbit.com/arm.com,http://www.arm.com
ARTX,Arotech Corporation,2.43,$64.3M,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx,https://logo.clearbit.com/arotech.com,http://www.arotech.com
ARWA,Arowana Inc.,9.95,$108.05M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwa,https://logo.clearbit.com/,
ARWAR,Arowana Inc.,0.24,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwar,https://logo.clearbit.com/,
ARWAU,Arowana Inc.,10.25,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwau,https://logo.clearbit.com/,
ARWAW,Arowana Inc.,0.0811,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwaw,https://logo.clearbit.com/,
ARQL,ArQule Inc.,1.56,$98.17M,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql,https://logo.clearbit.com/arqule.com,http://www.arqule.com
ARRY,Array BioPharma Inc.,2.84,$407.08M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry,https://logo.clearbit.com/arraybiopharma.com,http://www.arraybiopharma.com
ARRS,ARRIS International plc,22.98,$4.49B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs,https://logo.clearbit.com/arrisi.com,http://www.arrisi.com
DWAT,Arrow DWA Tactical ETF,9.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwat,https://logo.clearbit.com/,
AROW,Arrow Financial Corporation,26.48,$342.97M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow,https://logo.clearbit.com/arrowfinancial.com,http://www.arrowfinancial.com
